Name,SMILES,Binary_efficiency,Lipid_ratio,Chol_ratio,Helper_ratio,PEG-ratio
adhm201400039-1O18B,CN(C)CCCN(CCC(OCCSSCCCCCCCCCCCCCC)=O)CCC(OCCSSCCCCCCCCCCCCCC)=O,1,100,0,0,0
adhm201400039-1O18,CN(C)CCCN(CCC(OCCCCCCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCCCCCCC)=O,0,100,0,0,0
adhm201400039-2O14B,O=C(OCCSSCCCCCCCCCC)CCN(CCC(OCCSSCCCCCCCCCC)=O)CCCN(CCO)CCO,1,100,0,0,0
adhm201400039-2O14,O=C(OCCCCCCCCCCCCCC)CCN(CCC(OCCCCCCCCCCCCCC)=O)CCCN(CCO)CCO,0,100,0,0,0
adhm201400039-2O16B,O=C(OCCSSCCCCCCCCCCCC)CCN(CCC(OCCSSCCCCCCCCCCCC)=O)CCCN(CCO)CCO,1,100,0,0,0
adhm201400039-2O16,O=C(OCCCCCCCCCCCCCCCC)CCN(CCC(OCCCCCCCCCCCCCCCC)=O)CCCN(CCO)CCO,0,100,0,0,0
adhm201400039-2O18B,O=C(OCCSSCCCCCCCCCCCCCC)CCN(CCC(OCCSSCCCCCCCCCCCCCC)=O)CCCN(CCO)CCO,0,100,0,0,0
adhm201400039-2O18,O=C(OCCCCCCCCCCCCCCCCCC)CCN(CCC(OCCCCCCCCCCCCCCCCCC)=O)CCCN(CCO)CCO,0,100,0,0,0
adma201902575-N16B&A01,CCCCCCCCCCCCSSCCNC(=O)CCN(C)CCN(C)CCC(=O)NCCSSCCCCCCCCCCCC,0,44.62535451,43.35786287,11.26582769,0.750954922
adma201902575-N16B&A02,CCCCCCCCCCCCSSCCNC(=O)CCN(C)CCCN(C)CCC(=O)NCCSSCCCCCCCCCCCC,0,44.16873287,43.71539363,11.35872618,0.757147328
adma201902575-N16B&A03,CCCCCCCCCCCCSSCCNC(=O)CCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCN1CCCC1,0,43.78510024,44.01577462,11.43677524,0.762349904
adma201902575-N16B&A04,CCCCCCCCCCCCSSCCNC(=O)CCN(CCCN(C)C)CCC(=O)NCCSSCCCCCCCCCCCC,0,44.16873287,43.71539363,11.35872618,0.757147328
adma201902575-N16B&A05,CCCCCCCCCCCCSSCCNC(=O)CCN(CCCN(CCO)CCO)CCC(=O)NCCSSCCCCCCCCCCCC,0,42.31506259,45.16680123,11.73585058,0.782285598
adma201902575-N16B&A06,CCCCCCCCCCCCSSCCNC(=O)CCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCN1CCOCC1,0,43.28432264,44.4078791,11.53865714,0.769141124
adma201902575-N16B&A07,CCCCCCCCCCCCSSCCNC(=O)CCN(CCCn1ccnc1)CCC(=O)NCCSSCCCCCCCCCCCC,0,43.4400891,44.28591532,11.50696686,0.767028721
adma201902575-N16B&A08,CCCCCCCCCCCCSSCCNC(=O)CCN(C)CCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC,1,36.16171681,49.98481714,12.98773278,0.865733271
adma201902575-N16B&A09,CCCCCCCCCCCCSSCCNC(=O)CCN(CCCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC,1,30.18413428,54.66521195,14.20385641,0.946797357
adma201902575-N16B&A10,CCCCCCCCCCCCSSCCNC(=O)CCN(CCO)CCN(CCO)CCC(=O)NCCSSCCCCCCCCCCCC,0,42.73397981,44.83879272,11.65062296,0.776604516
adma201902575-N16B&A11,CCCCCCCCCCCCSSCCNC(=O)CCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCN(C)CCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC,0,29.54969281,55.16197407,14.33293188,0.95540124
adma201902575-N16B&A12,CCCCCCCCCCCCSSCCNC(=O)CCN1CCN(CCC(=O)NCCSSCCCCCCCCCCCC)CC1,0,44.69175859,43.30586906,11.25231795,0.750054393
adma201902575-N16B&A13,CCCCCCCCCCCCSSCCNC(=O)CCN(CCC)CCCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC,1,35.27517474,50.67897182,13.16809746,0.877755978
adma201902575-N16B&A14,CCCCCCCCCCCCSSCCNC(=O)CCN(CCCN(C)CCCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC,0,29.1505851,55.47447192,14.41412931,0.960813679
adma201902575-N16B&A15,CCCCCCCCCCCCSSCCNC(=O)CCN(CCCN(C)C)CCCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC,0,34.41172806,51.35504302,13.34376345,0.88946548
adma201902575-N16B&A16,CCCCCCCCCCCCSSCCNC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)NCCSSCCCCCCCCCCCC)CCC(=O)NCCSSCCCCCCCCCCCC)CC1)CCC(=O)NCCSSCCCCCCCCCCCC,0,28.39754672,56.06409438,14.56733301,0.971025896
adma201902575-O16B&A01,CCCCCCCCCCCCSSCCOC(=O)CCN(C)CCN(C)CCC(=O)OCCSSCCCCCCCCCCCC,0,44.56072155,43.40846992,11.2789771,0.751831432
adma201902575-O16B&A02,CCCCCCCCCCCCSSCCOC(=O)CCN(C)CCCN(C)CCC(=O)OCCSSCCCCCCCCCCCC,0,44.10541489,43.76497105,11.37160806,0.758006005
adma201902575-O16B&A03,CCCCCCCCCCCCSSCCOC(=O)CCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCN1CCCC1,0,43.72287662,44.06449517,11.44943447,0.76319374
adma201902575-O16B&A04,CCCCCCCCCCCCSSCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCSSCCCCCCCCCCCC,0,44.10541489,43.76497105,11.37160806,0.758006005
adma201902575-O16B&A05,CCCCCCCCCCCCSSCCOC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OCCSSCCCCCCCCCCCC,0,42.25694425,45.21230739,11.7476746,0.783073761
adma201902575-O16B&A06,CCCCCCCCCCCCSSCCOC(=O)CCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCN1CCOCC1,0,43.22351322,44.45549234,11.55102866,0.769965782
adma201902575-O16B&A07,CCCCCCCCCCCCSSCCOC(=O)CCN(CCCn1ccnc1)CCC(=O)OCCSSCCCCCCCCCCCC,0,43.37884153,44.33387163,11.51942752,0.76785932
adma201902575-O16B&A08,CCCCCCCCCCCCSSCCOC(=O)CCN(C)CCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC,0,36.0980747,50.03464835,13.0006806,0.866596344
adma201902575-O16B&A09,CCCCCCCCCCCCSSCCOC(=O)CCN(CCCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC,0,30.12502491,54.71149407,14.21588206,0.94759896
adma201902575-O16B&A10,CCCCCCCCCCCCSSCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCSSCCCCCCCCCCCC,0,42.67470583,44.88520372,11.66268209,0.777408351
adma201902575-O16B&A11,CCCCCCCCCCCCSSCCOC(=O)CCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCN(C)CCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC,1,29.49303984,55.20633285,14.34445778,0.95616953
adma201902575-O16B&A12,CCCCCCCCCCCCSSCCOC(=O)CCN1CCN(CCC(=O)OCCSSCCCCCCCCCCCC)CC1,0,44.62693327,43.35662672,11.2655065,0.750933512
adma201902575-O16B&A13,CCCCCCCCCCCCSSCCOC(=O)CCN(CCC)CCCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC,1,35.21461228,50.7263917,13.18041874,0.878577287
adma201902575-O16B&A14,CCCCCCCCCCCCSSCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC,1,29.09545071,55.51764166,14.42534625,0.961561376
adma201902575-O16B&A15,CCCCCCCCCCCCSSCCOC(=O)CCN(CCCN(C)C)CCCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC,1,34.35409172,51.40017177,13.35548941,0.890247107
adma201902575-O16B&A16,CCCCCCCCCCCCSSCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCSSCCCCCCCCCCCC)CCC(=O)OCCSSCCCCCCCCCCCC)CC1)CCC(=O)OCCSSCCCCCCCCCCCC,0,28.34522152,56.10506455,14.57797843,0.971735496
bc200572w-13N86,OCCN(CCN(CCC(NCCCCCCCCCCCCC)=O)CCC(NCCCCCCCCCCCCC)=O)CCO,1,100,0,0,0
bc200572w-14N86,OCCN(CCN(CCC(NCCCCCCCCCCCCCC)=O)CCC(NCCCCCCCCCCCCCC)=O)CCO,1,100,0,0,0
bc200572w-15N86,OCCN(CCN(CCC(NCCCCCCCCCCCCCCC)=O)CCC(NCCCCCCCCCCCCCCC)=O)CCO,1,100,0,0,0
bc200572w-16N86,OCCN(CCN(CCC(NCCCCCCCCCCCCCCCC)=O)CCC(NCCCCCCCCCCCCCCCC)=O)CCO,1,100,0,0,0
bc200572w-13O86,OCCN(CCN(CCC(OCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCC)=O)CCO,1,100,0,0,0
bc200572w-14O86,OCCN(CCN(CCC(OCCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-16O86,OCCN(CCN(CCC(OCCCCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-18O86,OCCN(CCN(CCC(OCCCCCCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-14C86,OCCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCO,1,100,0,0,0
bc200572w-16C86,OCCN(CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CCO,1,100,0,0,0
bc200572w-18C86,OCCN(CCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC)CCO,0,100,0,0,0
bc200572w-13N87,OCCN(CCCN(CCC(NCCCCCCCCCCCCC)=O)CCC(NCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-14N87,OCCN(CCCN(CCC(NCCCCCCCCCCCCCC)=O)CCC(NCCCCCCCCCCCCCC)=O)CCO,1,100,0,0,0
bc200572w-15N87,OCCN(CCCN(CCC(NCCCCCCCCCCCCCCC)=O)CCC(NCCCCCCCCCCCCCCC)=O)CCO,1,100,0,0,0
bc200572w-16N87,OCCN(CCCN(CCC(NCCCCCCCCCCCCCCCC)=O)CCC(NCCCCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-13O87,OCCN(CCCN(CCC(OCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-14O87,OCCN(CCCN(CCC(OCCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-16O87,OCCN(CCCN(CCC(OCCCCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-18O87,OCCN(CCCN(CCC(OCCCCCCCCCCCCCCCCCC)=O)CCC(OCCCCCCCCCCCCCCCCCC)=O)CCO,0,100,0,0,0
bc200572w-14C87,OCCN(CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCO,0,100,0,0,0
bc200572w-16C87,OCCN(CCCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CCO,1,100,0,0,0
bc200572w-18C87,OCCN(CCCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC)CCO,0,100,0,0,0
ja301621z-C8g&A63,CN(CC(O)COCC(CC)CCCC)CCCN(CC(O)COCC(CC)CCCC)C,0,74.61614435,12.81810455,11.64870352,0.917047574
ja301621z-C8g&A96,CN(CC(O)COCC(CC)CCCC)CCCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC,0,68.32335019,15.99578152,14.5364797,1.144388593
ja301621z-C8g&A98,CCCCC(CC)COCC(CNCCN(CC(O)COCC(CC)CCCC)CCNCCNCC(O)COCC(CC)CCCC)O,1,66.43393106,16.94988291,15.40353802,1.212648012
ja301621z-C8g&A100,CCCCC(CC)COCC(CNCCCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC)O,0,68.795726,15.75724555,14.31970546,1.127322979
ja301621z-C8g&A103,OCCN(CC(O)COCC(CC)CCCC)CCN(CC(O)COCC(CC)CCCC)CCO,0,72.82364673,13.72326341,12.47128436,0.98180549
ja301621z-C8g&A109,OCCN(CC(O)COCC(CC)CCCC)CCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC,0,67.7921305,16.26403193,14.7802575,1.163580072
ja301621z-C8g&A110,CCCCC(CC)COCC(CNCCN(CCNCC(O)COCC(CC)CCCC)CCNCC(O)COCC(CC)CCCC)O,1,66.43393106,16.94988291,15.40353802,1.212648012
ja301621z-C8g&A111,CCCCC(CC)COCC(CNCCN(CC(O)COCC(CC)CCCC)CCNCCNCC(O)COCC(CC)CCCC)O,1,66.43393106,16.94988291,15.40353802,1.212648012
ja301621z-C8g&A112,CCCCC(CC)COCC(CNCCCN(CC(O)COCC(CC)CCCC)CCNCC(O)COCC(CC)CCCC)O,1,67.36539494,16.4795209,14.97608733,1.178996832
ja301621z-C8g&A113,CN(CCNCC(O)COCC(CC)CCCC)CCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC,1,67.36539494,16.4795209,14.97608733,1.178996832
ja301621z-C8g&A114,CCCCC(CC)COCC(CNCCN(CC(O)COCC(CC)CCCC)CCNCC(O)COCC(CC)CCCC)O,1,67.82457284,16.24764949,14.76536965,1.162408021
ja301621z-C8g&A116,CCCCC(COCC(O)CN([C@H]1[C@H](NCC(COCC(CCCC)CC)O)CCCC1)CC(COCC(CCCC)CC)O)CC,1,67.46351228,16.42997451,14.93106108,1.175452127
ja301621z-C8g&A117,CCCCC(COCC(O)CN([C@H]1[C@@H](NCC(COCC(CCCC)CC)O)CCCC1)CC(COCC(CCCC)CC)O)CC,0,67.46351228,16.42997451,14.93106108,1.175452127
ja301621z-C8g&A120,CCCCC(CC)COCC(CN(CC(O)COCC(CC)CCCC)CCOCCOCCNCC(O)COCC(CC)CCCC)O,0,66.37170837,16.98130355,15.43209214,1.214895943
ja301621z-C10&A63,CCCCCCCCC(CN(CCCN(CC(O)CCCCCCCC)C)C)O,0,77.09179245,11.56797468,10.51262352,0.827609345
ja301621z-C10&A96,CCCCCCCCC(CN(CCCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)C)O,0,71.47594595,14.40381288,13.08974702,1.030494143
ja301621z-C10&A98,CCCCCCCCC(CNCCN(CC(O)CCCCCCCC)CCNCCNCC(O)CCCCCCCC)O,1,69.410775,15.4466638,14.03745822,1.105102982
ja301621z-C10&A100,CCCCCCCCC(CNCCCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)O,0,71.99308549,14.14267254,12.85243062,1.01181134
ja301621z-C10&A103,OCCN(CC(O)CCCCCCCC)CCN(CC(O)CCCCCCCC)CCO,0,75.1799009,12.53342399,11.38999448,0.896680629
ja301621z-C10&A109,OCCN(CC(CCCCCCCC)O)CCN(CC(CCCCCCCC)O)CC(CCCCCCCC)O,0,70.89478035,14.69728451,13.35644511,1.051490027
ja301621z-C10&A110,OC(CCCCCCCC)CNCCN(CCNCC(CCCCCCCC)O)CCNCC(CCCCCCCC)O,1,69.410775,15.4466638,14.03745822,1.105102982
ja301621z-C10&A111,CCCCCCCCC(CNCCN(CC(O)CCCCCCCC)CCNCCNCC(O)CCCCCCCC)O,1,69.410775,15.4466638,14.03745822,1.105102982
ja301621z-C10&A112,OC(CCCCCCCC)CNCCCN(CC(CCCCCCCC)O)CCNCC(CCCCCCCC)O,1,70.42822445,14.9328816,13.57054857,1.068345385
ja301621z-C10&A113,CN(CCNCC(CCCCCCCC)O)CCN(CC(CCCCCCCC)O)CC(CCCCCCCC)O,1,70.42822445,14.9328816,13.57054857,1.068345385
ja301621z-C10&A114,OC(CCCCCCCC)CNCCN(CC(CCCCCCCC)O)CCNCC(CCCCCCCC)O,1,70.93026101,14.67936782,13.34016297,1.050208211
ja301621z-C10&A116,OC(CCCCCCCC)CN([C@H]1[C@H](NCC(CCCCCCCC)O)CCCC1)CC(CCCCCCCC)O,0,70.53547371,14.87872385,13.52133167,1.064470769
ja301621z-C10&A117,OC(CCCCCCCC)CN([C@H]1[C@@H](NCC(CCCCCCCC)O)CCCC1)CC(CCCCCCCC)O,0,70.53547371,14.87872385,13.52133167,1.064470769
ja301621z-C10&A120,OC(CCCCCCCC)CN(CC(CCCCCCCC)O)CCOCCOCCNCC(CCCCCCCC)O,1,69.34285395,15.48096194,14.06862733,1.107556779
ja301621z-C10d&A63,C=CCCCCCCC(CN(CCCN(CC(O)CCCCCCC=C)C)C)O,0,77.26396903,11.48103054,10.43361133,0.821389088
ja301621z-C10d&A96,C=CCCCCCCC(CN(CCCN(CC(O)CCCCCCC=C)CC(O)CCCCCCC=C)C)O,0,71.69814799,14.29160735,12.98777805,1.022466605
ja301621z-C10d&A98,C=CCCCCCCC(CNCCN(CC(O)CCCCCCC=C)CCNCCNCC(O)CCCCCCC=C)O,1,69.62030345,15.34085807,13.94130518,1.097533306
ja301621z-C10d&A100,C=CCCCCCCC(CNCCCN(CC(O)CCCCCCC=C)CC(O)CCCCCCC=C)O,0,72.21851957,14.02883493,12.74897846,1.003667039
ja301621z-C10d&A103,OCCN(CC(O)CCCCCCC=C)CCN(CC(O)CCCCCCC=C)CCO,0,75.34363429,12.45074341,11.3148569,0.890765401
ja301621z-C10d&A109,OCCN(CC(CCCCCCC=C)O)CCN(CC(CCCCCCC=C)O)CC(CCCCCCC=C)O,0,71.11337814,14.58689902,13.25613014,1.043592702
ja301621z-C10d&A110,OC(CCCCCCC=C)CNCCN(CCNCC(CCCCCCC=C)O)CCNCC(CCCCCCC=C)O,1,69.62030345,15.34085807,13.94130518,1.097533306
ja301621z-C10d&A111,C=CCCCCCCC(CNCCN(CC(O)CCCCCCC=C)CCNCCNCC(O)CCCCCCC=C)O,1,69.62030345,15.34085807,13.94130518,1.097533306
ja301621z-C10d&A112,OC(CCCCCCC=C)CNCCCN(CC(CCCCCCC=C)O)CCNCC(CCCCCCC=C)O,1,70.64395016,14.82394642,13.4715516,1.060551819
ja301621z-C10d&A113,CN(CCNCC(CCCCCCC=C)O)CCN(CC(CCCCCCC=C)O)CC(CCCCCCC=C)O,1,70.64395016,14.82394642,13.4715516,1.060551819
ja301621z-C10d&A114,OC(CCCCCCC=C)CNCCN(CC(CCCCCCC=C)O)CCNCC(CCCCCCC=C)O,0,71.14907799,14.56887164,13.2397474,1.042302966
ja301621z-C10d&A116,OC(CCCCCCC=C)CN([C@H]1[C@H](NCC(CCCCCCC=C)O)CCCC1)CC(CCCCCCC=C)O,0,70.75185795,14.76945614,13.42203249,1.056653413
ja301621z-C10d&A117,OC(CCCCCCC=C)CN([C@H]1[C@@H](NCC(CCCCCCC=C)O)CCCC1)CC(CCCCCCC=C)O,0,70.75185795,14.76945614,13.42203249,1.056653413
ja301621z-C10d&A120,OC(CCCCCCC=C)CN(CC(CCCCCCC=C)O)CCOCCOCCNCC(CCCCCCC=C)O,0,69.55197192,15.37536349,13.97266266,1.100001933
ja301621z-C12&A63,OC(CN(CCCN(CC(O)CCCCCCCCCC)C)C)CCCCCCCCCC,0,74.77451111,12.73813397,11.57602869,0.911326227
ja301621z-C12&A96,CN(CC(O)CCCCCCCCCC)CCCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O,1,68.52268006,15.89512577,14.44500681,1.137187363
ja301621z-C12&A98,OC(CNCCN(CC(O)CCCCCCCCCC)CCNCCNCC(O)CCCCCCCCCC)CCCCCCCCCC,1,66.6223736,16.85472494,15.31706135,1.205840111
ja301621z-C12&A100,OC(CNCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CCCCCCCCCC,1,68.99782575,15.65519109,14.22696148,1.120021681
ja301621z-C12&A103,OCCN(CC(O)CCCCCCCCCC)CCN(CC(O)CCCCCCCCCC)CCO,0,72.97448833,13.64709282,12.40206284,0.976356006
ja301621z-C12&A109,OCCN(CC(CCCCCCCCCC)O)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O,1,67.98836836,16.16493755,14.69020355,1.156490548
ja301621z-C12&A110,OC(CCCCCCCCCC)CNCCN(CCNCC(CCCCCCCCCC)O)CCNCC(CCCCCCCCCC)O,1,66.6223736,16.85472494,15.31706135,1.205840111
ja301621z-C12&A111,OC(CNCCN(CC(O)CCCCCCCCCC)CCNCCNCC(O)CCCCCCCCCC)CCCCCCCCCC,1,66.6223736,16.85472494,15.31706135,1.205840111
ja301621z-C12&A112,OC(CCCCCCCCCC)CNCCCN(CC(CCCCCCCCCC)O)CCNCC(CCCCCCCCCC)O,1,67.5591665,16.38167193,14.88716516,1.171996408
ja301621z-C12&A113,CN(CCNCC(CCCCCCCCCC)O)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O,1,67.5591665,16.38167193,14.88716516,1.171996408
ja301621z-C12&A114,OC(CCCCCCCCCC)CNCCN(CC(CCCCCCCCCC)O)CCNCC(CCCCCCCCCC)O,1,68.02099883,16.14846011,14.67522935,1.1553117
ja301621z-C12&A116,OC(CCCCCCCCCC)CN([C@H]1[C@H](NCC(CCCCCCCCCC)O)CCCC1)CC(CCCCCCCCCC)O,0,67.65784953,16.33183989,14.84187932,1.168431267
ja301621z-C12&A117,OC(CCCCCCCCCC)CN([C@H]1[C@@H](NCC(CCCCCCCCCC)O)CCCC1)CC(CCCCCCCCCC)O,0,67.65784953,16.33183989,14.84187932,1.168431267
ja301621z-C12&A120,OC(CCCCCCCCCC)CN(CC(CCCCCCCCCC)O)CCOCCOCCNCC(CCCCCCCCCC)O,1,66.55979759,16.88632399,15.34577761,1.208100807
ja301621z-C14&A63,OC(CN(CCCN(CC(O)CCCCCCCCCCCC)C)C)CCCCCCCCCCCC,0,72.59247358,13.83999909,12.5773702,0.990157128
ja301621z-C14&A96,CN(CC(O)CCCCCCCCCCCC)CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,1,65.80377859,17.26809147,15.69271628,1.235413655
ja301621z-C14&A98,OC(CNCCN(CC(O)CCCCCCCCCCCC)CCNCCNCC(O)CCCCCCCCCCCC)CCCCCCCCCCCC,1,64.04935367,18.15402474,16.49782548,1.298796111
ja301621z-C14&A100,OC(CNCCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCCCCCCCCCCC,1,66.24184535,17.04688058,15.49168655,1.21958753
ja301621z-C14&A103,OCCN(CC(O)CCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCC)CCO,0,70.89478035,14.69728451,13.35644511,1.051490027
ja301621z-C14&A109,OCCN(CC(CCCCCCCCCCCC)O)CCN(CC(CCCCCCCCCCCC)O)CC(CCCCCCCCCCCC)O,0,65.31087491,17.51699342,15.9189108,1.253220884
ja301621z-C14&A110,OC(CCCCCCCCCCCC)CNCCN(CCNCC(CCCCCCCCCCCC)O)CCNCC(CCCCCCCCCCCC)O,1,64.04935367,18.15402474,16.49782548,1.298796111
ja301621z-C14&A111,OC(CNCCN(CC(O)CCCCCCCCCCCC)CCNCCNCC(O)CCCCCCCCCCCC)CCCCCCCCCCCC,1,64.04935367,18.15402474,16.49782548,1.298796111
ja301621z-C14&A112,OC(CCCCCCCCCCCC)CNCCCN(CC(CCCCCCCCCCCC)O)CCNCC(CCCCCCCCCCCC)O,1,64.91471425,17.71704296,16.10070973,1.267533058
ja301621z-C14&A113,CN(CCNCC(CCCCCCCCCCCC)O)CCN(CC(CCCCCCCCCCCC)O)CC(CCCCCCCCCCCC)O,1,64.91471425,17.71704296,16.10070973,1.267533058
ja301621z-C14&A114,OC(CCCCCCCCCCCC)CNCCN(CC(CCCCCCCCCCCC)O)CCNCC(CCCCCCCCCCCC)O,1,65.34098534,17.50178853,15.90509306,1.252133078
ja301621z-C14&A116,OC(CCCCCCCCCCCC)CN([C@H]1[C@H](NCC(CCCCCCCCCCCC)O)CCCC1)CC(CCCCCCCCCCCC)O,0,65.00581782,17.67103832,16.05890212,1.264241741
ja301621z-C14&A117,OC(CCCCCCCCCCCC)CN([C@H]1[C@@H](NCC(CCCCCCCCCCCC)O)CCCC1)CC(CCCCCCCCCCCC)O,0,65.00581782,17.67103832,16.05890212,1.264241741
ja301621z-C14&A120,OC(CCCCCCCCCCCC)CN(CC(CCCCCCCCCCCC)O)CCOCCOCCNCC(CCCCCCCCCCCC)O,1,63.99151571,18.18323121,16.52436744,1.300885634
ja301621z-C8g&A63,CN(CC(O)COCC(CC)CCCC)CCCN(CC(O)COCC(CC)CCCC)C,0,100,0,0,0
ja301621z-C8g&A96,CN(CC(O)COCC(CC)CCCC)CCCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC,0,100,0,0,0
ja301621z-C8g&A98,CCCCC(CC)COCC(CNCCN(CC(O)COCC(CC)CCCC)CCNCCNCC(O)COCC(CC)CCCC)O,0,100,0,0,0
ja301621z-C8g&A100,CCCCC(CC)COCC(CNCCCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC)O,0,100,0,0,0
ja301621z-C8g&A103,OCCN(CC(O)COCC(CC)CCCC)CCN(CC(O)COCC(CC)CCCC)CCO,0,100,0,0,0
ja301621z-C8g&A109,OCCN(CC(O)COCC(CC)CCCC)CCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC,0,100,0,0,0
ja301621z-C8g&A110,CCCCC(CC)COCC(CNCCN(CCNCC(O)COCC(CC)CCCC)CCNCC(O)COCC(CC)CCCC)O,0,100,0,0,0
ja301621z-C8g&A111,CCCCC(CC)COCC(CNCCN(CC(O)COCC(CC)CCCC)CCNCCNCC(O)COCC(CC)CCCC)O,0,100,0,0,0
ja301621z-C8g&A112,CCCCC(CC)COCC(CNCCCN(CC(O)COCC(CC)CCCC)CCNCC(O)COCC(CC)CCCC)O,0,100,0,0,0
ja301621z-C8g&A113,CN(CCNCC(O)COCC(CC)CCCC)CCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC,0,100,0,0,0
ja301621z-C8g&A114,CCCCC(CC)COCC(CNCCN(CC(O)COCC(CC)CCCC)CCNCC(O)COCC(CC)CCCC)O,0,100,0,0,0
ja301621z-C8g&A116,CCCCC(COCC(O)CN([C@H]1[C@H](NCC(COCC(CCCC)CC)O)CCCC1)CC(COCC(CCCC)CC)O)CC,0,100,0,0,0
ja301621z-C8g&A117,CCCCC(COCC(O)CN([C@H]1[C@@H](NCC(COCC(CCCC)CC)O)CCCC1)CC(COCC(CCCC)CC)O)CC,0,100,0,0,0
